movie_id,review_id,author,title,text,rating,date,upvotes,downvotes,last_update,to_process
0219822,0689299,Eli-18,it's nice to see a movie that raises philosophical questions,"'Human Nature' will inevitably be reviewed in comparison to 'Being John Malkovich', and the comments will be along the lines of 'less coherent', 'not likely to be as commercially successful', etc.  But should these be reasons to NOT see this movie?  Only if you want to miss the most intelligent movie to come out since BJM.  Forget 'A Beautiful Mind', which gives the appearance of intelligence by flaunting pseudo-guru math, but was just another sappy tale of 'the triumph of the human spirit'.
What makes 'Human Nature' and BJM a cut above the usual cinema drivel, is that they actually attempt to get into some serious philosophical issues. BJM delves into personal identity, while 'Human Nature' digs even deeper into the realm of our underlying... human nature.  What makes human nature any better than animal nature?  civilization?  language? manners?  And do these distinctly human features actually make us better, or just different, or different in a bad way... i.e. by making us lead dual lives, tearing our originally united being into inharmonious halves (subjective/objective)? And can we simply unite our duplicitousness by forgetting language, civilization, and manners... by returning to nature? Or, with a philosopher who gets an intensional nod in 'Human Nature', Wittgenstein, are we stuck in language, forever banished from the garden of eden?
This movie raised all of these questions, and more, for me... which is what I expect out of a good movie: not only does it entertain us, but it invites us to join in the entertaining.  By posing these questions, it challenges us to answer them, and to ask our own questions of it... which means that we have to see it again in order for it to continue the dialogue.  Now that's what I call interactive movie-going.  Philosophy has started some great stuff in history: religion, government, science.  So I think that's its not asking too much for movies to engage in philosophical debates and trying to include the audience, rather than thinking of the audience as fodder for the box office.",10.0,2002-04-13,38,8,2025-04-02 09:14:01,0
0219822,1315523,shanejamesbordas,Approach With Caution,"The biggest question one should ask in regards to this work is: how does stuff like this get made - who finances it? Although boasting an impressive cast and a script by Charlie Kaufmann, the result is a chaotic mess.
He may present us with interesting and strangely twisting scripts but somehow Kaufmann's work always leaves me less than fulfilled. Maybe it's because he lets too many thoughts come to the surface and then stray as he buries each under a morass of themes that all peter out long before the end. Work like this mostly comes across as a poor man's Preston Sturges; 'Miracle Of Morgan's Creek' it ain't.
Still, there are some moments of interest and it is intriguing to see an actress as attractive as Arquette defile her body image (including a very young Hillary Duff playing Arquette's character in flashback) so thoroughly as she does here. Yet there seems precious little insight or depth of ideology and Gondry's pop-promo directorial style helps matters little.
This is certainly a curiosity for fans of Kaufmann's writing but surely even the most die-hard admirer would have to admit to its many failings. Approach with caution.",2.0,2006-03-14,5,8,2025-04-02 09:14:01,0
0219822,0689328,mesmorizedmind,Nature Is Entertaining.,"Spoilers herein.

I've been watching a lot of movies and this movie is kind of like a snack in between the really hard hitting movies. As that, it's really entertaining, at times insightful, and fun to watch. Some people may have gone into watching this expecting a straight comedy, and perhaps that is the reason they were disappointed. The movie is satiric, and only at certain times is the comedy blatant and obvious (some people call this gross-out humor). I found the idea of Arquette's character Lila having hair all over her body as a bit uncouth, but the filmmakers are trying to make a point about the superficialities that is part of being human.

Acknowledging the title, I expected a mock of what we humans hold dear as our essence, and I got just that. The movie should not be discredited because the philosophical aspect of nature versus nurture is on the light side. I think Human Nature has some good insights that everyone can walk away with. As humans in a civilized society, we have to conform to the norm and follow rules. We have to restrain our hormonal pressures for sex and the like. Isn't it argued by some that the sole purpose of life is to reproduce? That idea is a bit crude and cold, and most of us don't like to think of it like that.

We used to be in touch with nature when we were first born, but after being indoctrinated into societal culture and behavior, we lost our nature. This dehumanization of our essence is essentially what we hold to be human, as ironic as that is. Man is a rational animal as Aristotle said. Would we be rational if weren't taught to be? Are we at all times rational in this civilized society? Aren't people still fighting over trivial things? Are we any smarter now than we were two thousand years ago? Although not explicitly in the movie, these sorts of thoughts is what the movie is essentially bringing up.

One of the funniest scenes in the movie was when Puff (Rhys Ifans) is shown a slide of a naked woman on a projector and he instinctively lunges at the picture trying to 'get some.' I am reminded of a similar scene, with different ends, in Clockwork Orange. Nathan (Tim Robbins) has to shock him several times before he learns to contain his sexual urges. I found all of the scenes trying to teach Puff to be a sophisticated person hilarious, including the scene where he whispers to a manakin from a fake balcony watching a non-existent opera. Miranda Otto playing the assistant of Nathan, Gabrielle, was funny with her fake French accent and mannerisms.

Nathan's parents were equally funny teaching their adopted six-year old son Wayne table manners. At one point, Nathan says, ""Mother please tell Wayne not to hit on my girlfriend."" I liked when Puff's father goes berserk and ape-like when he sees the newspaper headlines saying ""Kennedy Assassinated."" I found it interesting to see Nathan sitting in what we assume is purgatory telling his story and asking if he is going to heaven or hell, or if he would have to tell his tale again. *SPOILER - The ending is hilarious when Puff gets together with Gabrielle after pretending to go back to nature. /*SPOILER

Overall, this is a good movie. Human Nature is funny, original, and has a message to give to the viewers. The film manages to pack all of this in 96 minutes, good for those of you with short attention spans. Forget Charlie Kaufman wrote the screenplay because that will create expectations too big for this movie to handle. This is a sleeper that everyone should check out.",,2003-04-15,9,3,2025-04-02 09:14:01,0
0219822,3685913,sol-,Nature or Nurture,"A deceased behavioural scientist waiting to enter heaven, a woman with body hair issues and a man raised as an ape each tell separate panels how their lives came to overlap in this offbeat comedy written by Charlie Kaufman and directed by Michel Gondry - the team behind 'Eternal Sunshine of the Spotless Mind'. The drama here is not as touching as in their latter collaboration, but the comedy side of 'Human Nature' is just as quirky with eccentricities ranging from laboratory mice who have been taught how to use cutlery to Rhys Ifans mixing up dining manners with his baser human urges. The title of the film is somewhat ironic as the film explores the effects of conditioning - as well as the side effects of repressing what comes naturally. It is not an entirely realistic story as the scientist, played by Tim Robbins, kidnaps a feral Rhys Ifans, found in the woods, and raises him in a glass cage in his laboratory like a guinea pig, but then again, from the gigantic illuminated signs that Robbins uses to teach him how to talk to politely (!) to the somewhat miniature furniture that he gradually crowds his glass cage with, outrageousness seems to be what Kaufman and Gondry are most acutely interested in. Plus, of course, prodding questions of just how much sense conditioning makes and whether we are in life ultimately driven by sexual desires above all else.",7.0,2017-04-16,1,1,2025-04-02 09:14:01,0
0219822,1540720,Quinoa1984,"Charlie Kaufman does the Wild Child, in one of the oddest comedies in recent years","Unlike the other works from Charlie Kaufman- Being John Malkovich, Adaptation and Eternal Sunshine of the Spotless Mind- Human Nature doesn't leave the sort of unbelievable cinematic residue that stays for days and week and even years afterward. It's a work that is low-key even as it's insanely zany in spurts and totally tuned into a comedic frequency that only works for the casual viewer sometimes. But even a lesser work from the likes of Michel Gondry and Kaufman registers higher in a way that comedies with lower ambitions couldn't dream to aspire to. It has some conventionality to it, with its love triangle between Dr. Nathan Bronfman (Tim Robbins), Lila (Patricia Arquette), and Gabrielle (Miranda Otto) that ends up tearing apart the characters to question who they are (aside from Gabrielle). Yet that's not really totally at concern, though it probably has somewhere to figure into the whole idea of what makes for truth in human nature. One might argue, after seeing the film, it has something to do with individualism...actually, if we go by Kaufman's interpretation, it has to do with orgasms.
Told in quasi-Rashomon style (with the law and the afterlife, as in Rashomon, figuring into Human Nature as well), Bronfman has an interest in teaching mice table manners when we first meet him (one of the film's funniest recurring images/scenes), and gets set up on a date with Lila, who's a writer of nature stories (from personal experience, due to an abnormal hair condition as a child she decides to live in the wild after an unsuccessful stint at a side-show). She decides to conform for him, hiding the fact that she's a hairy ""ape"" from the wild, as he hides his compulsion for manners and proper behavior. Enter in ""Puff"" (Rhys Ifans, in one of his funniest roles/performances yet), who gets that name by Gabrielle, Nathan's assistant at work, and an adoptive mother to Nathan being adoptive father. Now it will be time to really go further with Nathan's research- to teach one who's been in the wild always to be a proper, educated human. This proves to be a challenge, as Puff can't resist the urge to hump whenever aroused, and is around the sexual explosion that erupts between Nathan and Gabrielle- the love triangle that unfolds that may spell as foreshadowing for Puff later on in the story...
And so on. You might get just the slight sense- scratch that, overwhelming impression- that this is not you're average tale of what it means to be an ape-man and become 'civlized'. It's a whacked-out comedy of manners and sexuality, where one's own soul becomes more of a question then what is really meant to be proper or what not. Actually, there is some interest in how Nathan figures into this as well- he's the least human of all, at least for the most part, as he loses himself in his pursuit of science, with Lila losing hers alongside. So Kaufman does end up working some very interesting characters here, and the situations and little notes that pop up are about as irreverent as he's ever done. The problem is it ends up un-even too: little things are left un-checked, as to Gabrielle possibly not being really French (it's put in as a possible note of her being untruthful as well, but it's never addressed again, or her motives of anything, even as Otto plays the character well enough), or the psychology that emerges from Puff himself. Does he just want to ""have some of that"" as he says to the committee, or does he get too adjusted to his surroundings.
However what holes or problems might lie in the screenplay, there's no denying the bright strengths just in general working in Human Nature. Who would think up such a strange concept, leaping bravely off of Truffaut's Wild Child into a sort of common theme in Kaufman's work so far? Kaufman would, especially as it's part of the need to feel like someone else, or what it must be to try to be something one can't really be through insecurities and troubles in dealing with reality and surroundings. I would imagine that Kaufman had a lot of fun churning this one out, possibly even thinking it might be improbable it might even get made. Luckily, it's directed by Gondry with his mix of fantastical visual energy and a real sense of humility with the absurd material. It doesn't have the same power as in his best work either, but as a first feature film it could've been a lesser endeavor too. Human Nature ends on an (ironically?) unique ending, where Puff does what we'd expect him to do, but then maybe not, and it caps off what has led up to it- a weird little ball of comic-curiosity that should please fans of Robbins (very funny in his awkward doctor character), Arquette, and especially Ifans.",7.0,2006-12-09,1,1,2025-04-02 09:14:01,0
0219822,0689321,magic823,What a waste of two hours!!!!!,"The only reason I didn't give this stinker a 1 is that very few films actually deserve it and occasionally the acting was OK, but this was close. How can Tom Robbins have sunk so low? From Shawshank to this drivel. Avoid at all cost. I feel violated and need a shower after this one.
2/10",2.0,2002-12-21,2,6,2025-04-02 09:14:01,0
0219822,0689344,PIST-OFF,beauty is desire is suffering is beauty,"This may be one of the most undereatimated movies on the imdb. Trumped only by it's more popular cousin Adaptation, this movie in the best that film language has to offer express all the joy, sorrow, misery, agony, torment, ennui, sillyness, and boozy lust of being a biologacal creature in a social super structure. I love this movie. I love how it translates the dry language psychological philosophy into an entertaining movie that is both emotional heavy and light heartedly funny. Rhys Ifans is absolutely wonderful in his portayal of the apotheosis of the destructive nature of language on human emotion.  As with adaptation I just can't say enough about this movie. They seem so intelligent and full of joy that Charlie Kaufman is quickly becoming one of my favorite writers in hollywood along with Linklater and Tarantino.
10 out of 10 i'm drunk",10.0,2004-08-24,26,9,2025-04-02 09:14:01,0
0219822,0689334,binaryg,Kaufman Scores Again!,A black comedy about what motivates people to fall in love in our culture. Kaufman's writing is original and very funny. This is not as good as Being John Malkovich or Adaptation but that in no way takes away from Human Nature. I thoroughly enjoyed all the characters.,7.0,2003-08-04,2,6,2025-04-02 09:14:01,0
0219822,0689336,nslobuche,What a stupid movie,"I was really disappointed in this movie, stupid story, hardly any good jokes. It was very hard to view the movie till the end, luckily i rented the video and didn't waste any money looking at this bulls**t in the theatre.",3.0,2003-09-02,1,9,2025-04-02 09:14:01,0
0219822,0689327,FairyMail,A must-see for Americans,"There are many different kinds of movies. This is one of a rare species: a film with a message. Other people might hear different morals when watching it, or none at all, which is okay, too. But to me, Charlie Kaufman wants to tell us ""deprive an adolescent of his right to a natural sexual development and you create a violent outburst"".
Director Michel Gondry presents you a satire. The comedic element comes from grotesque, which is a relief after the all too juvenile teen movies that pathetically try to generate laughter by gross embarrassment and over-emphasized sounds of rearward body functions.
Instead of telling the story of average parents struggling to deal with their teenage son, you will find a) a woman with excessive body hair (in my view representing all your everyday discontent with your true self), and b) a man with an obsessive compulsion to demand perfect table manners (which of course stands for the misuse of parental power to force his unfounded views onto his ""son"")
The adolescent in this film being troubled by his sexual awakening is not the usual cool, hip, handsome high-school kid that all the real cool, hip,... okay-looking high-school-kids don't want to identify with anyway. It's Puff (Rhys Ifans), a young man who was raised by a deranged father to believe that he is an ape. This brings him in a situation not totally unlike that of a (human) teenager: somehow like the other humans, but being told that he's all weird and that everything he knows is suddenly wrong and bad. Eager to learn and please, he tries his best to conform, but to ""control"", that is, to ignore and deny his sexual curiosity, is just asking too much and he is forced to resort to deception.
It always amazes me how we Americans keep wondering why we have about 200x more shooting deaths than (other) civilized countries. One reason can be seen in the ratings for this particular film. Europe: around 12 (France: PG), USA: R, for it's hard to spot nudity. This is ironic confirmation of what the film is trying to draw attention to: by demonizing Puff's sexuality and using violence to suppress it, both Nathan and Lila become guilty of creating violence in turn.
For viewers who find this to be what this movie is about, I strongly recommend Michael Moore's Bowling for Columbine (Title 0310793 here on IMDB.com) only it is not so funny, because it's a documentary.",,2003-03-05,16,14,2025-04-02 09:14:01,0
0219822,3457074,RavenGlamDVDCollector,"bit hairy, but has an instant charm","The trailer of this one was mostly off-putting. It showed possibilities, but Patricia Arquette in that awful wig? I watched it again and again, and focused on the positive, but the uncertainty made me wait (+ the option I found was hellishly expensive) but the research on IMDb showed a considerable interest in this movie, including the kid on the board post whose Mommy forbid seeing it.
A more affordable British option became available, but I still kept holding back, especially after GOODBYE, LOVER, an earlier DVD purchase, drew a less-than-thrilled-with-Patricia response. Yet, it is a RavenGlam idiom here in ElectricLadyLand, ""she's an Arquette"", yes, glamor runs in that bloodline. So, I finally took the chance. When it came to watching, I was just prepared, do not expect too much, you are bound to be disappointed.
I was very quickly nicely surprised. This was very well done. The al fresco nudist scene with Patricia singing that bit about all the hair and the cuddly old bear while the forest denizens watch on, that is just movie magic, admittedly very, very off-beat, I am a total purist at heart and wouldn't want the cast of 90210 or MELROSE PLACE to sprout hair, hair everywhere, but this sequence was so innocent and charming...
Okay, there are bits in the movie that needed a rethink. And Nathan was so dull, why he had Gabrielle interested in him as well, I fail to understand. She wasn't a gold-digger, he surely wasn't even rich, what did he have to offer? His nice personality??? Miranda Otto is another very big plus point of this movie. She played her sexy faux French chick to perfection. Okay, I fail to understand why she and Puff unites at the end, she is supposed to be a bad girl. If it's for sex, it's not for some devious reason. Anyway, love Miranda's bedroom lair and her nice long legs. Gee, for those of you who misunderstood, Gabrielle knew exactly how hot she was, and just pretended to feel ordinary to draw a deluge of compliments from Nathan.
Loved her whirlwind clean-up act. Sounds only, but imagine it as a cartoon.
Movie starts off great, fails to maintain that level. It is grossly uneven. But I am very glad I bought it. With all its faults, it is well worth watching. I'd just not have brought death into a comedic plot. Takes the fun out of it.
Oh, and I'm pretty sure it is not raven nature to fly into trees. Those two mice were too darling for this world, they could never be allowed out on their own.",7.0,2016-04-24,0,1,2025-04-02 09:14:01,0
0219822,0689304,Tuva2k,Something new,"This is the second Charlie Kaufman movie i've seen. I must say i liked ""Being John Malkovich"" better, but ""Human Nature"" sure was a breath of fresh air aswell. I'm really looking forward to his new moves ""Confessions of a Dangerous Mind"" and ""Adaptation"". By the way, i just saw Blow and i just want to recommend it to everyone reading this :) Well, thats all i had to say for now. (Voted 6)",6.0,2002-04-24,0,2,2025-04-02 09:14:01,0
